property_type,state,region,city,neighborhood,price_source,base_price_m2,area_m2,bedrooms,bathrooms,floor,parking_spaces,neighborhood_score,condo_fee,age_years,distance_to_center_km,price
apartment,RR,Norte,Boa Vista,Centro,estimated_regional_proxy,5300.0,83,2,3,10,1,7.6,1216.34,3,1.78,862720.64
apartment,SE,Nordeste,Aracaju,Região Periférica,FipeZAP,5529.0,36,1,1,17,2,6.0,481.47,16,13.53,252877.18
apartment,SC,Sul,Florianópolis,Região Periférica,FipeZAP,13208.0,161,4,4,20,1,6.4,1036.83,33,10.58,1911190.4
apartment,CE,Nordeste,Fortaleza,Zona Sul,FipeZAP,9350.0,154,5,5,8,2,8.3,2262.69,16,2.46,1961856.52
house,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,259,5,5,0,1,5.6,584.13,2,14.78,1791784.0
apartment,MG,Sudeste,Belo Horizonte,Região Residencial,FipeZAP,10663.0,144,3,4,24,2,6.8,1436.66,11,11.89,1652049.68
house,MT,Centro-Oeste,Cuiabá,Área Nobre,FipeZAP,6931.0,153,4,5,0,3,10.0,1188.28,17,0.73,1753164.47
house,ES,Sudeste,Vitória,Zona Norte,FipeZAP,14818.0,266,5,4,0,1,7.2,1036.96,28,12.22,3175015.51
house,MG,Sudeste,Belo Horizonte,Região Comercial,FipeZAP,10663.0,136,2,3,0,1,7.8,610.34,16,5.01,1664086.46
house,RJ,Sudeste,Rio de Janeiro,Região Residencial,FipeZAP,10939.0,254,4,5,0,3,8.7,1016.68,15,15.63,2695685.38
apartment,MT,Centro-Oeste,Cuiabá,Área Nobre,FipeZAP,6931.0,86,3,2,20,1,9.0,1344.11,4,5.03,1085666.51
house,AL,Nordeste,Maceió,Região Periférica,FipeZAP,9908.0,282,5,4,0,3,5.6,777.32,7,22.25,2011196.68
house,PR,Sul,Curitiba,Área Nobre,FipeZAP,11694.0,146,4,4,0,1,8.8,845.64,33,5.25,2234775.99
apartment,RS,Sul,Porto Alegre,Zona Oeste,FipeZAP,7579.0,81,3,2,17,2,7.7,1061.68,18,19.02,751515.66
apartment,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,114,2,3,10,0,6.7,617.24,31,10.04,1342522.66
house,SE,Nordeste,Aracaju,Região Residencial,FipeZAP,5529.0,222,4,3,0,3,7.8,1006.51,33,11.21,1320691.58
house,ES,Sudeste,Vitória,Região Periférica,FipeZAP,14818.0,218,5,5,0,1,4.5,669.11,13,24.76,2157084.17
house,AC,Norte,Rio Branco,Região Periférica,estimated_regional_proxy,5200.0,306,5,5,0,2,4.1,774.1,36,12.68,1326416.53
apartment,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,56,2,2,25,2,7.9,522.91,5,4.63,815730.58
apartment,RJ,Sudeste,Rio de Janeiro,Região Periférica,FipeZAP,10939.0,111,4,5,2,2,4.8,930.09,13,19.98,1058585.51
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,177,4,5,26,1,5.5,1175.7,15,23.07,1304356.29
apartment,DF,Centro-Oeste,Brasília,Zona Sul,FipeZAP,10090.0,101,3,2,21,1,8.2,1374.01,40,7.33,1281585.52
apartment,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,36,1,2,16,0,8.7,683.37,15,1.25,593602.74
apartment,RO,Norte,Porto Velho,Região Residencial,estimated_regional_proxy,5600.0,67,2,1,20,0,8.6,714.56,9,11.47,514180.04
house,PA,Norte,Belém,Região Residencial,FipeZAP,8882.0,317,3,2,0,1,8.3,660.28,17,9.08,2814657.66
house,MT,Centro-Oeste,Cuiabá,Região Residencial,FipeZAP,6931.0,70,3,3,0,1,7.4,274.88,35,8.44,547268.12
house,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,146,2,3,0,3,7.8,549.78,10,7.58,1394374.76
apartment,RS,Sul,Porto Alegre,Centro,FipeZAP,7579.0,80,1,1,12,2,8.3,752.73,5,1.65,921044.72
apartment,PI,Nordeste,Teresina,Região Residencial,FipeZAP,5857.0,140,2,1,28,1,7.3,1866.44,31,6.86,827601.97
apartment,PB,Nordeste,João Pessoa,Região Comercial,FipeZAP,8081.0,168,4,4,8,0,8.4,1038.89,10,4.33,1863410.37
house,RS,Sul,Porto Alegre,Região Periférica,FipeZAP,7579.0,297,3,4,0,3,6.4,712.78,31,21.27,1853838.41
apartment,RN,Nordeste,Natal,Região Residencial,FipeZAP,6334.0,191,4,4,29,0,6.8,2094.94,37,9.2,1224435.51
apartment,RR,Norte,Boa Vista,Zona Leste,estimated_regional_proxy,5300.0,64,2,2,33,0,5.9,955.35,30,9.06,312541.84
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,70,1,1,6,3,7.3,820.19,1,1.16,974366.77
apartment,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,87,3,3,13,0,7.7,661.49,37,8.35,831307.26
apartment,AL,Nordeste,Maceió,Área Universitária,FipeZAP,9908.0,192,5,4,15,2,8.3,2342.12,31,4.54,2250536.85
apartment,MG,Sudeste,Belo Horizonte,Zona Norte,FipeZAP,10663.0,187,3,4,31,1,7.4,1972.26,22,12.79,2067572.4
house,PR,Sul,Curitiba,Zona Norte,FipeZAP,11694.0,230,4,3,0,2,7.0,954.36,36,4.18,2153183.09
apartment,MA,Nordeste,São Luís,Zona Norte,FipeZAP,8627.0,92,2,2,17,1,5.8,1154.76,6,9.84,873883.19
apartment,ES,Sudeste,Vitória,Região Comercial,FipeZAP,14818.0,163,5,5,6,0,7.0,914.48,33,5.28,2624048.81
apartment,PE,Nordeste,Recife,Área Nobre,FipeZAP,8615.0,139,3,4,32,1,8.7,2163.72,21,1.76,1800838.36
apartment,SP,Sudeste,São Paulo,Zona Sul,FipeZAP,12019.0,140,3,3,30,2,7.8,2126.68,21,5.27,2138033.05
apartment,RJ,Sudeste,Rio de Janeiro,Zona Leste,FipeZAP,10939.0,59,3,4,22,2,5.2,638.21,25,17.78,716683.9
house,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,236,4,5,0,0,8.1,624.62,6,3.18,2384946.79
apartment,PE,Nordeste,Recife,Zona Norte,FipeZAP,8615.0,38,2,1,23,2,5.9,503.07,14,8.65,464541.79
house,AM,Norte,Manaus,Zona Sul,FipeZAP,7513.0,205,5,5,0,1,9.0,709.65,10,4.57,1993402.74
house,BA,Nordeste,Salvador,Região Comercial,FipeZAP,8385.0,134,3,4,0,1,7.2,367.36,9,5.96,1327149.72
apartment,AC,Norte,Rio Branco,Zona Leste,estimated_regional_proxy,5200.0,196,3,4,5,2,7.9,1687.48,4,8.95,1244138.48
house,GO,Centro-Oeste,Goiânia,Região Comercial,FipeZAP,8226.0,90,2,3,0,3,7.8,613.25,4,6.07,998886.76
apartment,PR,Sul,Curitiba,Região Comercial,FipeZAP,11694.0,121,3,2,5,0,7.2,689.62,26,8.31,1555450.76
apartment,SE,Nordeste,Aracaju,Área Nobre,FipeZAP,5529.0,140,3,3,7,1,9.9,2479.35,27,5.1,1181659.69
apartment,CE,Nordeste,Fortaleza,Zona Oeste,FipeZAP,9350.0,198,5,4,35,2,6.4,1372.31,9,8.83,2008400.46
apartment,AL,Nordeste,Maceió,Região Residencial,FipeZAP,9908.0,38,1,1,31,3,8.3,723.89,8,13.37,640492.5
apartment,SC,Sul,Florianópolis,Região Residencial,FipeZAP,13208.0,198,3,3,13,0,7.6,2336.9,9,7.05,2620389.45
apartment,AC,Norte,Rio Branco,Zona Oeste,estimated_regional_proxy,5200.0,54,1,1,28,1,8.1,681.67,26,11.45,330060.16
apartment,SP,Sudeste,São Paulo,Centro,FipeZAP,12019.0,76,2,1,29,2,8.9,989.61,29,3.29,1122870.44
apartment,AP,Norte,Macapá,Região Residencial,estimated_regional_proxy,5400.0,153,4,3,0,0,8.7,1467.91,7,3.09,1134864.61
house,SC,Sul,Florianópolis,Região Comercial,FipeZAP,13208.0,63,3,3,0,0,8.1,281.94,7,9.84,1032846.47
apartment,PB,Nordeste,João Pessoa,Região Residencial,FipeZAP,8081.0,216,5,5,2,0,8.3,1546.04,15,15.38,1910040.69
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,160,4,5,6,3,8.3,2328.28,13,1.6,1916633.57
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,181,3,3,2,1,8.0,1171.07,27,5.39,1772825.71
apartment,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,161,5,5,9,2,8.6,1582.37,1,4.77,2091644.0
house,RS,Sul,Porto Alegre,Zona Norte,FipeZAP,7579.0,291,4,4,0,1,6.3,1134.68,13,6.89,2224580.46
house,AC,Norte,Rio Branco,Zona Leste,estimated_regional_proxy,5200.0,61,3,3,0,3,7.0,444.96,36,14.76,405445.38
apartment,RO,Norte,Porto Velho,Zona Oeste,estimated_regional_proxy,5600.0,150,4,4,15,1,8.4,1524.32,16,11.59,1248344.04
house,MG,Sudeste,Belo Horizonte,Zona Sul,FipeZAP,10663.0,168,3,2,0,2,8.7,705.12,38,3.02,1929319.43
apartment,AL,Nordeste,Maceió,Zona Norte,FipeZAP,9908.0,212,5,5,15,0,6.4,1454.36,31,6.92,2100710.76
apartment,PI,Nordeste,Teresina,Zona Sul,FipeZAP,5857.0,113,3,2,17,1,8.9,1398.48,18,2.66,1061207.18
apartment,GO,Centro-Oeste,Goiânia,Região Comercial,FipeZAP,8226.0,83,3,4,12,1,7.3,1204.48,4,7.18,1032292.46
apartment,ES,Sudeste,Vitória,Região Residencial,FipeZAP,14818.0,46,2,2,33,2,8.3,885.54,9,13.05,931901.29
apartment,AM,Norte,Manaus,Zona Sul,FipeZAP,7513.0,64,2,1,12,0,9.8,627.98,35,2.58,635228.92
apartment,PB,Nordeste,João Pessoa,Zona Sul,FipeZAP,8081.0,188,5,5,6,1,8.1,1800.61,18,10.9,1915962.6
house,BA,Nordeste,Salvador,Centro,FipeZAP,8385.0,138,3,3,0,2,9.0,493.03,35,1.66,1357274.84
house,RO,Norte,Porto Velho,Zona Leste,estimated_regional_proxy,5600.0,83,3,4,0,0,5.9,252.68,32,19.86,373674.74
apartment,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,113,3,2,24,0,9.2,959.55,22,6.89,1434553.62
apartment,TO,Norte,Palmas,Zona Oeste,estimated_regional_proxy,5900.0,94,4,3,25,1,8.0,818.18,35,16.94,614379.87
apartment,MG,Sudeste,Belo Horizonte,Região Residencial,FipeZAP,10663.0,51,1,2,13,1,6.4,576.81,9,10.97,696429.1
apartment,SP,Sudeste,São Paulo,Área Nobre,FipeZAP,12019.0,93,3,4,27,0,9.6,1489.69,35,2.08,1653502.35
apartment,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,64,2,2,14,2,7.0,726.72,21,12.72,808633.17
apartment,AC,Norte,Rio Branco,Zona Sul,estimated_regional_proxy,5200.0,140,3,4,33,1,9.4,1835.36,37,3.48,996165.45
apartment,PI,Nordeste,Teresina,Zona Leste,FipeZAP,5857.0,144,4,5,12,1,7.6,1813.43,28,16.86,968109.51
apartment,AP,Norte,Macapá,Zona Sul,estimated_regional_proxy,5400.0,172,5,5,35,1,8.5,2844.41,18,5.41,1586801.88
house,RN,Nordeste,Natal,Zona Leste,FipeZAP,6334.0,78,2,1,0,1,5.3,429.89,10,12.06,542066.82
apartment,AC,Norte,Rio Branco,Zona Leste,estimated_regional_proxy,5200.0,136,3,3,9,1,5.2,1623.65,4,9.3,904663.83
apartment,BA,Nordeste,Salvador,Zona Norte,FipeZAP,8385.0,155,3,3,22,1,7.7,954.95,11,4.99,1554424.61
apartment,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,105,3,3,32,1,6.3,1222.69,34,13.82,513826.06
apartment,TO,Norte,Palmas,Zona Leste,estimated_regional_proxy,5900.0,150,4,3,8,1,5.3,1364.37,15,7.61,964324.89
apartment,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,219,4,5,25,0,9.6,1848.3,20,4.95,1753313.25
house,AM,Norte,Manaus,Zona Sul,FipeZAP,7513.0,150,3,4,0,3,8.2,731.7,40,2.81,1384505.97
house,BA,Nordeste,Salvador,Zona Sul,FipeZAP,8385.0,299,4,4,0,0,8.5,1534.63,36,3.8,2701306.72
apartment,RO,Norte,Porto Velho,Centro,estimated_regional_proxy,5600.0,53,1,1,8,2,8.1,737.59,16,1.87,532257.15
apartment,AM,Norte,Manaus,Região Periférica,FipeZAP,7513.0,117,3,4,12,1,5.8,765.68,34,12.8,714431.08
house,TO,Norte,Palmas,Região Periférica,estimated_regional_proxy,5900.0,293,4,5,0,2,7.0,677.18,16,12.94,1485397.83
apartment,PA,Norte,Belém,Zona Leste,FipeZAP,8882.0,207,4,4,6,0,5.4,1249.97,2,14.22,1985465.95
apartment,ES,Sudeste,Vitória,Área Universitária,FipeZAP,14818.0,79,2,2,23,0,8.3,596.16,33,9.58,1127671.68
house,MS,Centro-Oeste,Campo Grande,Zona Sul,FipeZAP,6839.0,234,5,5,0,1,9.6,642.61,21,3.19,1973094.78
apartment,CE,Nordeste,Fortaleza,Região Residencial,FipeZAP,9350.0,133,3,2,19,2,6.4,1007.45,0,6.7,1539056.24
apartment,SC,Sul,Florianópolis,Zona Norte,FipeZAP,13208.0,77,2,2,8,2,7.6,981.13,25,12.86,1087228.77
apartment,BA,Nordeste,Salvador,Zona Norte,FipeZAP,8385.0,207,4,3,17,0,6.1,1563.81,16,12.6,1755597.44
house,MG,Sudeste,Belo Horizonte,Área Nobre,FipeZAP,10663.0,215,4,3,0,1,9.8,1050.25,6,1.76,2972615.54
apartment,SC,Sul,Florianópolis,Zona Oeste,FipeZAP,13208.0,199,4,4,25,2,6.4,2150.16,10,16.52,3056820.0
apartment,BA,Nordeste,Salvador,Região Residencial,FipeZAP,8385.0,199,4,4,7,1,7.3,2079.06,36,10.62,1765921.76
apartment,BA,Nordeste,Salvador,Região Residencial,FipeZAP,8385.0,144,3,2,34,0,8.2,1030.43,21,8.32,1329402.08
apartment,CE,Nordeste,Fortaleza,Região Periférica,FipeZAP,9350.0,180,4,3,10,2,6.2,1581.23,40,26.69,1362081.34
apartment,PA,Norte,Belém,Zona Norte,FipeZAP,8882.0,97,3,4,25,2,7.7,1140.24,18,4.81,1151664.96
apartment,CE,Nordeste,Fortaleza,Área Universitária,FipeZAP,9350.0,85,4,4,5,2,6.7,695.66,20,13.36,1134568.37
apartment,AL,Nordeste,Maceió,Zona Leste,FipeZAP,9908.0,31,1,1,11,0,6.1,288.14,25,5.62,256288.98
house,ES,Sudeste,Vitória,Região Periférica,FipeZAP,14818.0,142,3,3,0,0,4.3,131.82,24,26.45,1323648.34
house,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,259,3,3,0,2,7.8,1320.16,27,4.16,2628602.76
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,192,4,3,10,3,5.4,977.45,29,21.44,1795454.29
apartment,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,78,1,1,31,0,6.1,800.94,21,15.28,528647.28
apartment,PE,Nordeste,Recife,Área Universitária,FipeZAP,8615.0,201,3,2,33,0,6.9,1333.92,14,5.39,1898120.55
apartment,MA,Nordeste,São Luís,Centro,FipeZAP,8627.0,159,4,3,11,1,7.3,2108.78,35,1.22,1523492.94
apartment,MS,Centro-Oeste,Campo Grande,Área Universitária,FipeZAP,6839.0,77,1,2,31,1,8.9,1345.88,30,11.09,642138.23
house,MG,Sudeste,Belo Horizonte,Região Comercial,FipeZAP,10663.0,101,3,2,0,2,7.3,558.66,9,8.03,1369112.61
apartment,AM,Norte,Manaus,Região Comercial,FipeZAP,7513.0,141,3,3,31,0,8.4,1193.67,15,7.66,1327195.26
apartment,GO,Centro-Oeste,Goiânia,Zona Norte,FipeZAP,8226.0,120,2,2,7,1,6.9,1515.25,20,13.63,986646.57
apartment,SC,Sul,Florianópolis,Área Universitária,FipeZAP,13208.0,196,4,3,13,1,7.0,1890.44,17,12.34,3019653.71
apartment,SP,Sudeste,São Paulo,Zona Norte,FipeZAP,12019.0,86,4,4,19,2,7.2,1051.19,16,15.61,1176753.05
apartment,AM,Norte,Manaus,Zona Norte,FipeZAP,7513.0,64,1,2,34,0,7.7,702.21,26,7.01,482686.51
apartment,AP,Norte,Macapá,Zona Leste,estimated_regional_proxy,5400.0,199,4,4,25,1,5.0,1585.19,22,9.11,1138118.68
apartment,RR,Norte,Boa Vista,Área Universitária,estimated_regional_proxy,5300.0,144,3,3,1,2,6.6,1049.3,34,3.19,903427.77
apartment,AC,Norte,Rio Branco,Área Nobre,estimated_regional_proxy,5200.0,194,5,4,30,0,8.5,1783.97,2,6.68,1640048.49
apartment,PB,Nordeste,João Pessoa,Área Nobre,FipeZAP,8081.0,31,1,1,27,1,9.9,407.94,34,4.13,427945.79
apartment,SP,Sudeste,São Paulo,Zona Sul,FipeZAP,12019.0,110,3,2,10,1,9.2,1454.38,33,9.55,1599972.44
apartment,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,108,2,3,21,1,8.5,1078.24,35,4.7,1629055.46
apartment,CE,Nordeste,Fortaleza,Região Comercial,FipeZAP,9350.0,44,2,2,19,1,6.8,576.32,32,1.45,545122.42
apartment,MA,Nordeste,São Luís,Zona Leste,FipeZAP,8627.0,39,1,2,14,0,5.7,175.47,23,9.56,274665.12
house,RN,Nordeste,Natal,Região Residencial,FipeZAP,6334.0,205,3,3,0,1,6.1,823.13,23,7.72,1441169.8
apartment,PR,Sul,Curitiba,Região Comercial,FipeZAP,11694.0,125,3,2,26,0,8.8,725.84,1,2.72,1918975.52
house,RN,Nordeste,Natal,Zona Norte,FipeZAP,6334.0,199,4,4,0,2,5.5,815.45,14,17.86,1378859.57
apartment,PB,Nordeste,João Pessoa,Zona Norte,FipeZAP,8081.0,187,5,5,16,1,7.4,1786.84,18,8.6,1640793.98
apartment,PR,Sul,Curitiba,Zona Oeste,FipeZAP,11694.0,74,2,3,24,1,6.3,1104.74,13,8.45,958666.09
apartment,CE,Nordeste,Fortaleza,Região Periférica,FipeZAP,9350.0,62,2,1,23,3,6.8,583.11,2,12.78,712755.65
apartment,RR,Norte,Boa Vista,Área Universitária,estimated_regional_proxy,5300.0,181,3,2,0,1,6.8,2493.66,13,10.14,1202320.23
house,AC,Norte,Rio Branco,Região Comercial,estimated_regional_proxy,5200.0,282,4,3,0,1,8.9,764.2,16,6.76,1746801.92
apartment,SE,Nordeste,Aracaju,Zona Oeste,FipeZAP,5529.0,103,2,3,2,0,8.2,789.27,7,11.62,722478.47
house,AC,Norte,Rio Branco,Área Universitária,estimated_regional_proxy,5200.0,227,3,3,0,1,6.7,772.51,15,11.67,1415042.88
apartment,DF,Centro-Oeste,Brasília,Região Residencial,FipeZAP,10090.0,111,3,3,26,2,8.6,915.93,19,13.32,1242949.34
house,SC,Sul,Florianópolis,Zona Norte,FipeZAP,13208.0,223,3,3,0,3,5.6,838.09,24,15.71,2383494.52
apartment,PB,Nordeste,João Pessoa,Zona Leste,FipeZAP,8081.0,179,4,5,13,1,8.0,1134.5,0,19.31,1495350.69
apartment,PI,Nordeste,Teresina,Zona Oeste,FipeZAP,5857.0,200,4,5,24,0,6.6,1419.94,7,9.69,1286547.9
apartment,MA,Nordeste,São Luís,Zona Sul,FipeZAP,8627.0,196,4,5,31,1,8.7,2251.48,28,9.48,2249861.88
apartment,PA,Norte,Belém,Área Universitária,FipeZAP,8882.0,183,3,4,12,1,7.6,2133.75,27,2.59,1798360.12
apartment,RJ,Sudeste,Rio de Janeiro,Zona Norte,FipeZAP,10939.0,128,3,4,0,1,6.2,943.06,20,17.32,1441650.84
apartment,GO,Centro-Oeste,Goiânia,Área Nobre,FipeZAP,8226.0,77,1,2,21,2,9.0,991.41,21,3.74,971747.25
apartment,ES,Sudeste,Vitória,Centro,FipeZAP,14818.0,47,2,2,18,2,8.4,528.11,40,2.22,911438.72
apartment,SC,Sul,Florianópolis,Área Universitária,FipeZAP,13208.0,48,2,3,15,1,8.7,430.69,26,8.99,823719.79
apartment,MG,Sudeste,Belo Horizonte,Zona Sul,FipeZAP,10663.0,159,3,2,34,0,8.7,2427.93,8,11.39,2135007.04
apartment,AM,Norte,Manaus,Centro,FipeZAP,7513.0,159,3,2,27,0,7.3,1674.24,9,3.54,1513076.6
apartment,PB,Nordeste,João Pessoa,Região Periférica,FipeZAP,8081.0,213,4,4,2,2,5.9,1652.32,37,15.77,1392209.51
house,RO,Norte,Porto Velho,Região Residencial,estimated_regional_proxy,5600.0,80,2,3,0,1,8.0,330.61,39,11.29,464842.35
apartment,PA,Norte,Belém,Área Universitária,FipeZAP,8882.0,154,5,5,33,1,7.9,2047.76,31,4.41,1497150.59
apartment,SC,Sul,Florianópolis,Área Nobre,FipeZAP,13208.0,73,1,1,31,3,9.7,1129.33,7,2.67,1497925.53
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,128,3,3,12,0,6.2,1046.49,40,19.56,1026673.61
apartment,PB,Nordeste,João Pessoa,Zona Leste,FipeZAP,8081.0,207,3,2,29,1,6.1,2670.25,33,20.87,1554331.97
apartment,PA,Norte,Belém,Região Periférica,FipeZAP,8882.0,197,3,3,1,0,4.8,733.95,4,22.76,1313972.57
apartment,PI,Nordeste,Teresina,Área Nobre,FipeZAP,5857.0,76,2,3,25,1,9.9,1149.08,13,4.7,916660.57
house,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,105,3,2,0,2,7.2,337.77,25,7.1,914283.05
apartment,PR,Sul,Curitiba,Região Periférica,FipeZAP,11694.0,92,4,5,9,1,6.1,676.42,34,27.77,777021.9
apartment,GO,Centro-Oeste,Goiânia,Centro,FipeZAP,8226.0,90,3,4,15,2,8.9,1381.48,40,2.39,1027932.38
apartment,MT,Centro-Oeste,Cuiabá,Região Comercial,FipeZAP,6931.0,142,5,5,26,1,8.3,1645.67,33,4.61,1162519.34
house,PB,Nordeste,João Pessoa,Zona Norte,FipeZAP,8081.0,195,5,5,0,2,7.2,668.03,18,8.35,1708609.27
apartment,MT,Centro-Oeste,Cuiabá,Zona Norte,FipeZAP,6931.0,40,2,2,4,2,5.6,487.09,3,5.37,496426.49
apartment,RO,Norte,Porto Velho,Zona Norte,estimated_regional_proxy,5600.0,93,3,4,22,1,6.0,859.92,21,8.56,671863.88
house,CE,Nordeste,Fortaleza,Área Universitária,FipeZAP,9350.0,227,4,3,0,1,8.5,921.02,26,3.89,2188140.51
apartment,AM,Norte,Manaus,Região Comercial,FipeZAP,7513.0,48,2,1,10,3,7.5,880.51,28,8.76,551378.99
apartment,RJ,Sudeste,Rio de Janeiro,Região Residencial,FipeZAP,10939.0,166,4,4,16,0,8.8,1363.13,30,10.27,1838395.8
apartment,RO,Norte,Porto Velho,Região Periférica,estimated_regional_proxy,5600.0,129,3,4,21,1,4.6,1250.77,6,12.06,768074.6
apartment,MT,Centro-Oeste,Cuiabá,Zona Norte,FipeZAP,6931.0,182,4,5,9,2,7.1,2412.47,34,5.99,1372092.02
house,PB,Nordeste,João Pessoa,Área Nobre,FipeZAP,8081.0,69,2,3,0,2,8.8,417.01,9,1.42,995768.0
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,142,4,5,32,2,7.2,1777.78,11,1.4,2070780.45
apartment,RJ,Sudeste,Rio de Janeiro,Centro,FipeZAP,10939.0,185,4,3,22,2,9.0,2819.81,7,3.01,2419802.74
apartment,SC,Sul,Florianópolis,Zona Leste,FipeZAP,13208.0,84,4,5,26,3,7.1,1030.66,26,13.39,1267970.7
house,RR,Norte,Boa Vista,Área Nobre,estimated_regional_proxy,5300.0,113,3,4,0,4,9.4,907.62,11,5.39,1140326.44
apartment,PA,Norte,Belém,Região Comercial,FipeZAP,8882.0,196,5,5,18,2,8.0,2056.83,6,3.56,2495343.98
apartment,AM,Norte,Manaus,Zona Oeste,FipeZAP,7513.0,78,2,1,5,3,6.2,1138.89,12,5.81,807445.96
apartment,RN,Nordeste,Natal,Zona Sul,FipeZAP,6334.0,149,4,4,0,2,8.0,2544.79,25,4.2,1338239.55
apartment,MA,Nordeste,São Luís,Área Nobre,FipeZAP,8627.0,159,3,2,19,1,8.9,2482.47,10,5.28,2199831.28
house,SE,Nordeste,Aracaju,Centro,FipeZAP,5529.0,218,4,5,0,1,8.9,550.73,31,1.81,1572370.44
house,PE,Nordeste,Recife,Região Comercial,FipeZAP,8615.0,293,4,5,0,3,7.7,1465.77,37,9.02,2802839.26
apartment,ES,Sudeste,Vitória,Região Comercial,FipeZAP,14818.0,140,3,4,11,1,6.6,1978.45,30,2.37,2092569.21
apartment,RN,Nordeste,Natal,Região Residencial,FipeZAP,6334.0,103,3,3,29,0,8.4,953.23,24,15.94,705969.84
apartment,RS,Sul,Porto Alegre,Área Nobre,FipeZAP,7579.0,212,3,2,25,0,9.7,3663.34,6,4.78,2339107.29
apartment,PE,Nordeste,Recife,Região Periférica,FipeZAP,8615.0,126,3,2,35,1,5.2,1063.32,24,17.47,853582.5
apartment,CE,Nordeste,Fortaleza,Área Nobre,FipeZAP,9350.0,38,1,1,13,2,9.1,683.1,30,1.39,627903.24
apartment,CE,Nordeste,Fortaleza,Zona Leste,FipeZAP,9350.0,150,4,5,9,1,6.9,1093.01,14,10.88,1596815.71
apartment,MA,Nordeste,São Luís,Região Comercial,FipeZAP,8627.0,216,3,3,30,0,6.8,2764.87,29,1.28,2087608.44
apartment,AP,Norte,Macapá,Área Nobre,estimated_regional_proxy,5400.0,144,3,2,16,1,9.6,1529.89,33,4.47,1191773.11
apartment,MS,Centro-Oeste,Campo Grande,Região Residencial,FipeZAP,6839.0,45,1,1,25,1,7.7,489.92,14,3.41,477854.17
house,RR,Norte,Boa Vista,Área Universitária,estimated_regional_proxy,5300.0,148,2,1,0,2,8.7,862.26,11,2.74,987403.0
apartment,SP,Sudeste,São Paulo,Região Residencial,FipeZAP,12019.0,139,2,3,22,2,7.8,2099.44,31,14.53,1748495.83
house,SC,Sul,Florianópolis,Centro,FipeZAP,13208.0,243,5,5,0,3,8.9,1019.63,10,1.92,3687572.41
apartment,PI,Nordeste,Teresina,Área Nobre,FipeZAP,5857.0,213,5,4,31,0,9.1,2708.56,8,1.14,1949543.55
apartment,GO,Centro-Oeste,Goiânia,Zona Leste,FipeZAP,8226.0,131,3,3,28,1,7.6,1116.63,16,5.79,1280295.7
apartment,PR,Sul,Curitiba,Zona Sul,FipeZAP,11694.0,193,4,5,5,1,9.7,2911.81,3,11.73,2936875.39
house,CE,Nordeste,Fortaleza,Zona Leste,FipeZAP,9350.0,108,4,5,0,3,7.0,581.25,20,6.2,1155328.27
apartment,MS,Centro-Oeste,Campo Grande,Zona Oeste,FipeZAP,6839.0,89,3,3,16,1,5.9,710.48,26,16.12,694840.85
apartment,MA,Nordeste,São Luís,Zona Sul,FipeZAP,8627.0,121,2,3,24,1,7.9,1943.02,24,2.5,1438540.35
house,PI,Nordeste,Teresina,Zona Sul,FipeZAP,5857.0,248,4,3,0,2,8.4,955.03,31,6.29,1770745.44
apartment,SC,Sul,Florianópolis,Área Universitária,FipeZAP,13208.0,156,4,4,26,0,8.3,1003.13,20,13.67,2206563.1
apartment,MA,Nordeste,São Luís,Zona Oeste,FipeZAP,8627.0,90,2,2,16,1,7.7,791.86,22,14.38,811388.86
apartment,CE,Nordeste,Fortaleza,Centro,FipeZAP,9350.0,109,3,4,8,2,8.1,779.07,10,2.64,1424783.07
apartment,BA,Nordeste,Salvador,Área Universitária,FipeZAP,8385.0,192,3,2,27,0,7.6,2530.29,40,2.02,1674089.96
house,SC,Sul,Florianópolis,Área Universitária,FipeZAP,13208.0,124,3,2,0,3,8.0,710.81,23,9.84,1698322.14
